NDC	MAPB_id	drug_id	MAPB_name	drug_name	new_sort
68462023001	d00325	d00325	omeprazole	omeprazole	245
68462023030	d00325	d00325	omeprazole	omeprazole	245
68462023101	d00325	d00325	omeprazole	omeprazole	245
68462023110	d00325	d00325	omeprazole	omeprazole	245
68462023130	d00325	d00325	omeprazole	omeprazole	245
68462023190	d00325	d00325	omeprazole	omeprazole	245
68462023201	d00325	d00325	omeprazole	omeprazole	245
68462023210	d00325	d00325	omeprazole	omeprazole	245
68462023230	d00325	d00325	omeprazole	omeprazole	245
68462023290	d00325	d00325	omeprazole	omeprazole	245
68462026190	d04851	d04851	rosuvastatin	rosuvastatin	299
68462026290	d04851	d04851	rosuvastatin	rosuvastatin	299
68462026390	d04851	d04851	rosuvastatin	rosuvastatin	299
68462026430	d04851	d04851	rosuvastatin	rosuvastatin	299
68462026530	d04827	d04827	atomoxetine	atomoxetine	29
68462026630	d04827	d04827	atomoxetine	atomoxetine	29
68462026730	d04827	d04827	atomoxetine	atomoxetine	29
68462026830	d04827	d04827	atomoxetine	atomoxetine	29
68462026930	d04827	d04827	atomoxetine	atomoxetine	29
68462027030	d04827	d04827	atomoxetine	atomoxetine	29
68462027130	d04827	d04827	atomoxetine	atomoxetine	29
68462030929	d00229	d03781	ethinyl estradiol	ethinyl estradiol-norgestimate	381
68462030984	d00229	d03781	ethinyl estradiol	ethinyl estradiol-norgestimate	381
68462031629	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68462031829	d00229	d03782	ethinyl estradiol	desogestrel-ethinyl estradiol	381
68462033901	d00119	d00124	sulfamethoxazole	sulfamethoxazole-trimethoprim	382
68462034001	d00119	d00124	sulfamethoxazole	sulfamethoxazole-trimethoprim	382
68462034005	d00119	d00124	sulfamethoxazole	sulfamethoxazole-trimethoprim	382
68462034737	d00329	d00329	oxycodone	oxycodone	250
68462037629	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68462038829	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
68462039429	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68462039501	d00325	d00325	omeprazole	omeprazole	245
68462039530	d00325	d00325	omeprazole	omeprazole	245
68462039601	d00325	d00325	omeprazole	omeprazole	245
68462039610	d00325	d00325	omeprazole	omeprazole	245
68462039630	d00325	d00325	omeprazole	omeprazole	245
68462039690	d00325	d00325	omeprazole	omeprazole	245
68462039701	d00325	d00325	omeprazole	omeprazole	245
68462039710	d00325	d00325	omeprazole	omeprazole	245
68462039730	d00325	d00325	omeprazole	omeprazole	245
68462039790	d00325	d00325	omeprazole	omeprazole	245
68462040860	d00358	d00358	propafenone	propafenone	280
68462040960	d00358	d00358	propafenone	propafenone	280
68462041060	d00358	d00358	propafenone	propafenone	280
68462050201	d00024	d00024	azathioprine	azathioprine	34
68462055629	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68462056529	d00229	d03781	ethinyl estradiol	ethinyl estradiol-norgestimate	381
68462057230	d04803	d04803	voriconazole	voriconazole	368
68462057330	d04803	d04803	voriconazole	voriconazole	368
68462058001	d04286	d04286	fenofibrate	fenofibrate	135
68462058101	d04286	d04286	fenofibrate	fenofibrate	135
68462058201	d04286	d04286	fenofibrate	fenofibrate	135
68462063729	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
68462063801	d00321	d00321	nitroglycerin	nitroglycerin	234
68462063901	d00321	d00321	nitroglycerin	nitroglycerin	234
68462063945	d00321	d00321	nitroglycerin	nitroglycerin	234
68462064001	d00321	d00321	nitroglycerin	nitroglycerin	234
68462064693	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
68462065629	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68462065729	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68462065790	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68462067295	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
68462071929	d00229	d03781	ethinyl estradiol	ethinyl estradiol-norgestimate	381
68462072029	d00229	d04760	ethinyl estradiol	drospirenone-ethinyl estradiol	381
68462073129	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68462073329	d00229	d04760	ethinyl estradiol	drospirenone-ethinyl estradiol	381
68462079201	d03863	d03863	tretinoin	tretinoin	351
68546017060	d08560	d08560	deutetrabenazine	deutetrabenazine	91
68546017160	d08560	d08560	deutetrabenazine	deutetrabenazine	91
68546017260	d08560	d08560	deutetrabenazine	deutetrabenazine	91
68645013054	d00236	d00236	fluoxetine	fluoxetine	142
68645013154	d00236	d00236	fluoxetine	fluoxetine	142
68645015054	d00246	d00246	glipizide	glipizide	157
68645015159	d00246	d00246	glipizide	glipizide	157
68645019059	d00134	d00134	metoprolol	metoprolol	214
68645019159	d00134	d00134	metoprolol	metoprolol	214
68645026154	d00746	d00746	simvastatin	simvastatin	307
68645026254	d00746	d00746	simvastatin	simvastatin	307
68645035059	d03847	d03847	carvedilol	carvedilol	55
68645035159	d03847	d03847	carvedilol	carvedilol	55
68645040070	d04514	d04514	pantoprazole	pantoprazole	256
68645040670	d03821	d03821	losartan	losartan	201
68645040754	d03821	d03821	losartan	losartan	201
68645040770	d03821	d03821	losartan	losartan	201
68645040870	d03821	d03821	losartan	losartan	201
68645040954	d03821	d03821	losartan	losartan	201
68645040970	d03821	d03821	losartan	losartan	201
68645041070	d03821	d03821	losartan	losartan	201
68645041154	d03821	d03821	losartan	losartan	201
68645041170	d03821	d03821	losartan	losartan	201
68645044370	d04258	d04258	clopidogrel	clopidogrel	71
68645044770	d04812	d04812	escitalopram	escitalopram	125
68645044870	d04812	d04812	escitalopram	escitalopram	125
68645046754	d04332	d04332	citalopram	citalopram	68
68645046859	d03847	d03847	carvedilol	carvedilol	55
68645047054	d00746	d00746	simvastatin	simvastatin	307
68645047154	d00746	d00746	simvastatin	simvastatin	307
68645047254	d00746	d00746	simvastatin	simvastatin	307
68645047754	d00134	d00134	metoprolol	metoprolol	214
68645047854	d00134	d00134	metoprolol	metoprolol	214
68645047954	d00134	d00134	metoprolol	metoprolol	214
68645048770	d00880	d00880	sertraline	sertraline	303
68645048870	d00880	d00880	sertraline	sertraline	303
68645048970	d00880	d00880	sertraline	sertraline	303
68645049154	d04514	d04514	pantoprazole	pantoprazole	256
68645049254	d04514	d04514	pantoprazole	pantoprazole	256
68645049270	d04514	d04514	pantoprazole	pantoprazole	256
68645049454	d03821	d03821	losartan	losartan	201
68645049659	d03847	d03847	carvedilol	carvedilol	55
68645049701	d04514	d04514	pantoprazole	pantoprazole	256
68645049801	d00880	d00880	sertraline	sertraline	303
68645049901	d00880	d00880	sertraline	sertraline	303
68645050001	d00880	d00880	sertraline	sertraline	303
68645051454	d04332	d04332	citalopram	citalopram	68
68645051954	d04812	d04812	escitalopram	escitalopram	125
68645052054	d04812	d04812	escitalopram	escitalopram	125
68645052154	d00880	d00880	sertraline	sertraline	303
68645052254	d00880	d00880	sertraline	sertraline	303
68645052354	d00880	d00880	sertraline	sertraline	303
68645052754	d00746	d00746	simvastatin	simvastatin	307
68645055954	d04332	d04332	citalopram	citalopram	68
68645056954	d04332	d04332	citalopram	citalopram	68
68645057054	d04332	d04332	citalopram	citalopram	68
68645057154	d04332	d04332	citalopram	citalopram	68
68645057454	d00246	d00246	glipizide	glipizide	157
68645057559	d00246	d00246	glipizide	glipizide	157
68645057754	d03821	d03821	losartan	losartan	201
68645057854	d03821	d03821	losartan	losartan	201
68645057954	d03821	d03821	losartan	losartan	201
68682010230	d00325	d05770	omeprazole	omeprazole-sodium bicarbonate	245
68682010430	d00325	d05770	omeprazole	omeprazole-sodium bicarbonate	245
68682030601	d00049	d03456	acetaminophen	acetaminophen-butalbital	4
68682042112	d04597	d04597	tetrabenazine	tetrabenazine	333
68682042225	d04597	d04597	tetrabenazine	tetrabenazine	333
68682052801	d04286	d04286	fenofibrate	fenofibrate	135
68682065020	d00148	d00148	diazepam	diazepam	95
68682065220	d00148	d00148	diazepam	diazepam	95
68682065520	d00148	d00148	diazepam	diazepam	95
68682099030	d00325	d05770	omeprazole	omeprazole-sodium bicarbonate	245
68682099130	d00325	d05770	omeprazole	omeprazole-sodium bicarbonate	245
68968201001	d03157	d03157	paroxetine	paroxetine	257
68968202001	d03157	d03157	paroxetine	paroxetine	257
68968203001	d03157	d03157	paroxetine	paroxetine	257
68968204001	d03157	d03157	paroxetine	paroxetine	257
68968907503	d03157	d03157	paroxetine	paroxetine	257
68992301001	d03752	d03752	tacrolimus	tacrolimus	322
68992301003	d03752	d03752	tacrolimus	tacrolimus	322
68992304001	d03752	d03752	tacrolimus	tacrolimus	322
68992304003	d03752	d03752	tacrolimus	tacrolimus	322
68992307501	d03752	d03752	tacrolimus	tacrolimus	322
68992307503	d03752	d03752	tacrolimus	tacrolimus	322
69076091302	d00289	d00289	mercaptopurine	mercaptopurine	209
69076091325	d00289	d00289	mercaptopurine	mercaptopurine	209
69097015807	d04532	d04532	meloxicam	meloxicam	207
69097015812	d04532	d04532	meloxicam	meloxicam	207
69097015815	d04532	d04532	meloxicam	meloxicam	207
69097015907	d04532	d04532	meloxicam	meloxicam	207
69097015912	d04532	d04532	meloxicam	meloxicam	207
69097015915	d04532	d04532	meloxicam	meloxicam	207
69097029703	d05355	d05355	duloxetine	duloxetine	106
69097029802	d05355	d05355	duloxetine	duloxetine	106
69097029902	d05355	d05355	duloxetine	duloxetine	106
69097030102	d04355	d04355	efavirenz	efavirenz	109
69097031602	d04461	d04461	exemestane	exemestane	131
69097036202	d04376	d05354	abacavir	abacavir-lamivudine	1
69097042003	d04380	d04380	celecoxib	celecoxib	57
69097042107	d04380	d04380	celecoxib	celecoxib	57
69097042112	d04380	d04380	celecoxib	celecoxib	57
69097042207	d04380	d04380	celecoxib	celecoxib	57
69097042212	d04380	d04380	celecoxib	celecoxib	57
69097042303	d04380	d04380	celecoxib	celecoxib	57
69097043102	d05422	d05422	darifenacin	darifenacin	81
69097043105	d05422	d05422	darifenacin	darifenacin	81
69097043202	d05422	d05422	darifenacin	darifenacin	81
69097043205	d05422	d05422	darifenacin	darifenacin	81
69097044503	d04882	d04882	atazanavir	atazanavir	27
69097044602	d04882	d04882	atazanavir	atazanavir	27
69097045805	d04286	d04286	fenofibrate	fenofibrate	135
69097045905	d04286	d04286	fenofibrate	fenofibrate	135
69097082207	d04332	d04332	citalopram	citalopram	68
69097082212	d04332	d04332	citalopram	citalopram	68
69097082307	d04332	d04332	citalopram	citalopram	68
69097082312	d04332	d04332	citalopram	citalopram	68
69097082407	d04332	d04332	citalopram	citalopram	68
69097082412	d04332	d04332	citalopram	citalopram	68
69097083302	d00880	d00880	sertraline	sertraline	303
69097083305	d00880	d00880	sertraline	sertraline	303
69097083312	d00880	d00880	sertraline	sertraline	303
69097083402	d00880	d00880	sertraline	sertraline	303
69097083412	d00880	d00880	sertraline	sertraline	303
69097083502	d00880	d00880	sertraline	sertraline	303
69097083512	d00880	d00880	sertraline	sertraline	303
69097084705	d04812	d04812	escitalopram	escitalopram	125
69097084805	d04812	d04812	escitalopram	escitalopram	125
69097084905	d04812	d04812	escitalopram	escitalopram	125
69097089407	d04286	d04286	fenofibrate	fenofibrate	135
69097089507	d04286	d04286	fenofibrate	fenofibrate	135
69097089607	d04286	d04286	fenofibrate	fenofibrate	135
69097091302	d00325	d05770	omeprazole	omeprazole-sodium bicarbonate	245
69097091402	d00325	d05770	omeprazole	omeprazole-sodium bicarbonate	245
69097091591	d00240	d00240	flutamide	flutamide	145
69117101003	d04258	d04258	clopidogrel	clopidogrel	71
69176060030	d00426	d03140	ascorbic acid	multivitamin	380
69238101703	d03863	d01245	tretinoin	isotretinoin	351
69238103107	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
69238105301	d00145	d00145	desipramine	desipramine	88
69238105303	d00145	d00145	desipramine	desipramine	88
69238105501	d00145	d00145	desipramine	desipramine	88
69238105701	d00145	d00145	desipramine	desipramine	88
69238105901	d00145	d00145	desipramine	desipramine	88
69238106101	d00145	d00145	desipramine	desipramine	88
69238106302	d00145	d00145	desipramine	desipramine	88
69238107601	d00024	d00024	azathioprine	azathioprine	34
69238115503	d00746	d05348	simvastatin	ezetimibe-simvastatin	307
69238115603	d00746	d05348	simvastatin	ezetimibe-simvastatin	307
69238115609	d00746	d05348	simvastatin	ezetimibe-simvastatin	307
69238115703	d00746	d05348	simvastatin	ezetimibe-simvastatin	307
69238115709	d00746	d05348	simvastatin	ezetimibe-simvastatin	307
69238115803	d00746	d05348	simvastatin	ezetimibe-simvastatin	307
69238115809	d00746	d05348	simvastatin	ezetimibe-simvastatin	307
69238116609	d00217	d00217	doxepin	doxepin	102
69238117009	d00217	d00217	doxepin	doxepin	102
69238117101	d00217	d00217	doxepin	doxepin	102
69238117109	d00217	d00217	doxepin	doxepin	102
69238117209	d00217	d00217	doxepin	doxepin	102
69238117309	d00217	d00217	doxepin	doxepin	102
69238117403	d03863	d01245	tretinoin	isotretinoin	351
69238117503	d03863	d01245	tretinoin	isotretinoin	351
69238117603	d03863	d01245	tretinoin	isotretinoin	351
69238130501	d04557	d04557	clobazam	clobazam	69
69238130601	d04557	d04557	clobazam	clobazam	69
69238153106	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
69238153502	d04557	d04557	clobazam	clobazam	69
69238154401	d00035	d00817	chloroquine	hydroxychloroquine	63
69238155106	d00229	d03781	ethinyl estradiol	ethinyl estradiol-norgestimate	381
69238155406	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
69238160706	d00229	d03781	ethinyl estradiol	ethinyl estradiol-norgestimate	381
69315013301	d00259	d00259	imipramine	imipramine	168
69315013401	d00259	d00259	imipramine	imipramine	168
69315013410	d00259	d00259	imipramine	imipramine	168
69315013501	d00259	d00259	imipramine	imipramine	168
69344011311	d00329	d00329	oxycodone	oxycodone	250
69344021311	d00329	d00329	oxycodone	oxycodone	250
69387010701	d00083	d00083	valproic acid	valproic acid	358
69399018485	d04380	d04380	celecoxib	celecoxib	57
69399019485	d04380	d04380	celecoxib	celecoxib	57
69442048001	d00012	d05303	codeine	chlorpheniramine-codeine	74
69452011420	d04557	d04557	clobazam	clobazam	69
69452011520	d04557	d04557	clobazam	clobazam	69
69452011645	d04557	d04557	clobazam	clobazam	69
69452011721	d04597	d04597	tetrabenazine	tetrabenazine	333
69452011821	d04597	d04597	tetrabenazine	tetrabenazine	333
69452012820	d03864	d03864	glimepiride	glimepiride	156
69452012830	d03864	d03864	glimepiride	glimepiride	156
69452012920	d03864	d03864	glimepiride	glimepiride	156
69452012930	d03864	d03864	glimepiride	glimepiride	156
69452013020	d03864	d03864	glimepiride	glimepiride	156
69452013030	d03864	d03864	glimepiride	glimepiride	156
69452015020	d00083	d00083	valproic acid	valproic acid	358
69452015320	d03752	d03752	tacrolimus	tacrolimus	322
69452015420	d03752	d03752	tacrolimus	tacrolimus	322
69452015520	d03752	d03752	tacrolimus	tacrolimus	322
69467100101	d03826	d03826	tramadol	tramadol	347
69499031430	d00426	d03140	ascorbic acid	multivitamin	380
69499032130	d00134	d03264	metoprolol	hydrochlorothiazide-metoprolol	214
69512062710	d03826	d03826	tramadol	tramadol	347
69543012310	d03864	d03864	glimepiride	glimepiride	156
69543012350	d03864	d03864	glimepiride	glimepiride	156
69543012410	d03864	d03864	glimepiride	glimepiride	156
69543012450	d03864	d03864	glimepiride	glimepiride	156
69543012510	d03864	d03864	glimepiride	glimepiride	156
69543012550	d03864	d03864	glimepiride	glimepiride	156
69543013610	d03826	d03826	tramadol	tramadol	347
69543013611	d03826	d03826	tramadol	tramadol	347
69543013650	d03826	d03826	tramadol	tramadol	347
69543014011	d03821	d03821	losartan	losartan	201
69543014090	d03821	d03821	losartan	losartan	201
69543014111	d03821	d03821	losartan	losartan	201
69543014130	d03821	d03821	losartan	losartan	201
69543014190	d03821	d03821	losartan	losartan	201
69543014211	d03821	d03821	losartan	losartan	201
69543014230	d03821	d03821	losartan	losartan	201
69543014290	d03821	d03821	losartan	losartan	201
69543015030	d00098	d00098	dapsone	dapsone	80
69543015130	d00098	d00098	dapsone	dapsone	80
69543025204	d00012	d03393	codeine	codeine-guaifenesin	74
69543025216	d00012	d03393	codeine	codeine-guaifenesin	74
69543025316	d00012	d03398	codeine	codeine/guaifenesin/pseudoephedrine	74
69543026010	d00426	d03140	ascorbic acid	multivitamin	380
69543027616	d00012	d03393	codeine	codeine-guaifenesin	74
69543035610	d00426	d03140	ascorbic acid	multivitamin	380
69597031430	d00426	d03140	ascorbic acid	multivitamin	380
69616021106	d06641	d06641	amifampridine	amifampridine	14
69618001436	d00170	d00170	aspirin	aspirin	26
69618001702	d00170	d00170	aspirin	aspirin	26
69618001710	d00170	d00170	aspirin	aspirin	26
69618004602	d00170	d00170	aspirin	aspirin	26
69618004610	d00170	d00170	aspirin	aspirin	26
69654048001	d00012	d05303	codeine	chlorpheniramine-codeine	74
69660020191	d08507	d08507	rucaparib	rucaparib	300
69660020291	d08507	d08507	rucaparib	rucaparib	300
69660020391	d08507	d08507	rucaparib	rucaparib	300
69665021630	d00325	d05770	omeprazole	omeprazole-sodium bicarbonate	245
69809012705	d00199	d00199	clozapine	clozapine	72
70000010301	d00170	d00170	aspirin	aspirin	26
70000010303	d00170	d00170	aspirin	aspirin	26
70000017001	d00170	d00170	aspirin	aspirin	26
70000020203	d00170	d00170	aspirin	aspirin	26
70000020301	d00170	d00170	aspirin	aspirin	26
